0.0,0,S
0.25,0,S
0.5,0,S
0.75,0,S
1.0,0,S
1,0.25,S
1,0.5,S
1,0.75,S
1,1.0,S
0.75,1,S
0.5,1,S
0.25,1,S
0.0,1,S
0,0.75,S
0,0.5,S
0,0.25,S
0.3287490454511751,0.4690703331523766,A
0.8502270729007612,0.4299269859246833,A
0.5906286541871939,0.38354038618652525,A
0.808083223222785,0.6971373211815701,A
0.8933461824373957,0.09752216980839222,A
0.7210710555253985,0.5410299366528601,A
0.4258030234750402,0.09749395123772098,A
0.18757546055279212,0.4961647173792635,A
0.49545246760898165,0.15441075327808157,A
0.5376078616979957,0.5470945296615737,A
0.8683685616389876,0.09058548695659883,A
0.12856424816185458,0.4626545189284536,A
0.05702431381252272,0.16009520939429772,A
0.23593826511571359,0.10822549424931963,A
0.38797048487066205,0.5756013596392049,A
0.2753608932936206,0.07540751816681773,A
0.5719160873013909,0.46168283595397747,A
0.42355662191535914,0.11984648497080605,A
0.5970009940728607,0.33354309117063674,A
0.12200176562601535,0.4407335315054693,A
0.13159893121218946,0.837127497650857,A
0.3344778121483165,0.45145920678957696,A
0.39467107332426044,0.2190182705897794,A
0.20061956685663185,0.62896626153026,A
0.7360253265136294,0.6410921623994125,A
0.2824567243384045,0.47880859737175946,A
0.375047965722726,0.4829158510575296,A
0.3950673225523771,0.5856735388741514,A
0.33931913549428205,0.8286980739922749,A
0.669039244872461,0.685581621913304,A
0.43324698175101806,0.11632153363018687,A
0.9156632607808547,0.46149281666239705,A
0.696882927349626,0.3129560078187433,A
0.22636718277750306,0.7917325543251861,A
0.34309462264036855,0.9279059839158205,A
0.5282456519496622,0.42377341256582407,A
0.6712305668233487,0.4352924643406973,A
0.40026370653561444,0.8801963087136582,A
0.052809561999313206,0.8101852685946779,A
0.5405635144315535,0.7146879211382666,A
0.3747034948744192,0.6940293697797625,A
0.7555937949174769,0.9464120184333126,A
0.09169656607967751,0.4434165139449707,A
0.5989368489291049,0.5574087108702511,A
0.778145521544084,0.24582479453421202,A
0.16431603317941923,0.6848179790519107,A
0.7307594812691952,0.7223994403042581,A
0.4766152014521382,0.8086370271271563,A
0.19121951816818233,0.19275057334557094,A
0.3187677035828649,0.6696066432391174,A
0.35084855120021624,0.16955362676060895,A
0.1343787283930109,0.25801594405491846,A
0.41118681680493646,0.8542428141928595,A
0.5022267981737509,0.11989560365211156,A
0.9000194392144242,0.9272590719591823,A
0.2872055513325431,0.5523053679696811,A
0.41208465497029506,0.6851834235204206,A
0.8170343366146436,0.9137842453323215,A
0.14692661106565208,0.2066141486256453,A
0.7200380274083807,0.4583963544375975,A
0.5217186095648989,0.36795035834451856,A
0.2288482922072267,0.3607344634295915,A
0.8446560814159714,0.21520287732539184,A
0.34658218825000986,0.5300963967936824,A
0.7948683391760835,0.6151664873116174,A
0.12178241452761286,0.6521213631693495,A
0.49944491516258693,0.7935341433113203,A
0.5429298304378056,0.6400893101530799,A
0.8563156083473643,0.9028259556243741,A
0.6144685808661414,0.42199997828864705,A
0.9263323357633205,0.7004761375160095,A
0.7838627334416234,0.3880276814320585,A
0.3601500250173431,0.22681113966242789,A
0.8138850418322182,0.2965776258972312,A
0.5296379979967656,0.8354914008226202,A
0.6963002007044964,0.178949142948582,A
0.2723312968320742,0.2734572853972274,A
0.5264902711653687,0.5977749203311596,A
0.4572606280371358,0.5727686751204631,A
0.7955857380550422,0.44459907538492793,A
0.16049599223869204,0.12819628488790746,A
0.8855886970251636,0.30514940706385235,A
0.28838006075897393,0.7484193203898006,A
0.2780415276694236,0.2792164425141035,A
0.8248363426793127,0.5684408775193368,A
0.4309815314259346,0.731972638968033,A
0.8761754993379555,0.0608513594566428,A
0.14785538452460661,0.3296312805262514,A
0.7954222722800289,0.4820677011838047,A
0.7170775300741831,0.5444988648820076,A
0.23536031275293712,0.6773592288427581,A
0.46164153812219183,0.34444865274711134,A
0.8351590109781546,0.11199133377330564,A
0.7951788872458843,0.3188515701079405,A
0.6654878434712478,0.29305050144298356,A
0.576879671354987,0.3305556813114098,A
0.1964717332513088,0.1563761151548178,A
0.34976016148053835,0.8377166071117988,A
0.4024687160415343,0.9020567596393609,A
0.908264036901506,0.6133824074609906,A
